date,trend_slug,trend_label,average_relative_interest,countries_available,cumulative_average_relative_interest
2020-12-01,yeti_water_bottle,Yeti,0.020438541292101164,6,0.27971752234570574
2021-01-01,yeti_water_bottle,Yeti,0.020768052037401886,6,0.30048557438310763
2021-02-01,yeti_water_bottle,Yeti,0.01773039273039273,6,0.31821596711350036
2021-03-01,yeti_water_bottle,Yeti,0.015179910044977513,6,0.33339587715847785
2021-04-01,yeti_water_bottle,Yeti,0.014096599277011646,6,0.34749247643548953
2021-05-01,yeti_water_bottle,Yeti,0.016677915260592428,6,0.36417039169608195
2021-06-01,yeti_water_bottle,Yeti,0.017522220594339857,6,0.3816926122904218
2021-07-01,yeti_water_bottle,Yeti,0.018106691335183472,6,0.3997993036256053
2021-08-01,yeti_water_bottle,Yeti,0.018325758219352648,6,0.4181250618449579
2021-09-01,yeti_water_bottle,Yeti,0.018480743133579003,6,0.43660580497853696
2021-10-01,yeti_water_bottle,Yeti,0.02087746042347577,6,0.4574832654020127
2021-11-01,yeti_water_bottle,Yeti,0.022550177095631643,6,0.48003344249764435
2021-12-01,yeti_water_bottle,Yeti,0.025364752947249363,6,0.5053981954448937
2022-01-01,yeti_water_bottle,Yeti,0.02993096468236328,6,0.535329160127257
2022-02-01,yeti_water_bottle,Yeti,0.0330431055417966,6,0.5683722656690536
2022-03-01,yeti_water_bottle,Yeti,0.03528020805399124,6,0.6036524737230449
2022-04-01,yeti_water_bottle,Yeti,0.034087972931959074,6,0.6377404466550038
2022-05-01,yeti_water_bottle,Yeti,0.03169209899204693,6,0.6694325456470508
2022-06-01,yeti_water_bottle,Yeti,0.03205609320160404,6,0.7014886388486549
2022-07-01,yeti_water_bottle,Yeti,0.03501324884232808,6,0.7365018876909829
2022-08-01,yeti_water_bottle,Yeti,0.04143610836446202,6,0.777937996055445
2022-09-01,yeti_water_bottle,Yeti,0.04079742267315433,6,0.8187354187285993
2022-10-01,yeti_water_bottle,Yeti,0.04065971279851217,6,0.8593951315271114
2022-11-01,yeti_water_bottle,Yeti,0.042240623761826225,6,0.9016357552889377
2022-12-01,yeti_water_bottle,Yeti,0.05063789104179958,6,0.9522736463307373
2023-01-01,yeti_water_bottle,Yeti,0.05595660371496385,6,1.0082302500457012
2023-02-01,yeti_water_bottle,Yeti,0.05689006185396437,6,1.0651203118996655
2023-03-01,yeti_water_bottle,Yeti,0.055747514600861796,6,1.1208678265005272
2023-04-01,yeti_water_bottle,Yeti,0.05338587920766364,6,1.174253705708191
2023-05-01,yeti_water_bottle,Yeti,0.051736884332411685,6,1.2259905900406025
2023-06-01,yeti_water_bottle,Yeti,0.05151258299677716,6,1.2775031730373798
2023-07-01,yeti_water_bottle,Yeti,0.052644914451900525,6,1.3301480874892804
2023-08-01,yeti_water_bottle,Yeti,0.056966263254788874,6,1.387114350744069
2023-09-01,yeti_water_bottle,Yeti,0.06357991948289216,6,1.4506942702269614
2023-10-01,yeti_water_bottle,Yeti,0.06940554027906995,6,1.5200998105060313
2023-11-01,yeti_water_bottle,Yeti,0.07682621763564595,6,1.5969260281416773
2023-12-01,yeti_water_bottle,Yeti,0.0806411657995921,6,1.6775671939412693
2024-01-01,yeti_water_bottle,Yeti,0.08402049913362569,6,1.761587693074895
2024-02-01,yeti_water_bottle,Yeti,0.08281827587057984,6,1.8444059689454748
2024-03-01,yeti_water_bottle,Yeti,0.07802883674219363,6,1.9224348056876686
2024-04-01,yeti_water_bottle,Yeti,0.0715771539759985,6,1.994011959663667
2024-05-01,yeti_water_bottle,Yeti,0.06647815360040064,6,2.0604901132640676
2024-06-01,yeti_water_bottle,Yeti,0.0629432656315798,6,2.1234333788956476
2024-07-01,yeti_water_bottle,Yeti,0.062307871290263515,6,2.185741250185911
2024-08-01,yeti_water_bottle,Yeti,0.06315574951866926,6,2.2488969997045802
2024-09-01,yeti_water_bottle,Yeti,0.06832571440563252,6,2.317222714110213
2024-10-01,yeti_water_bottle,Yeti,0.07215512002454598,6,2.3893778341347587
2024-11-01,yeti_water_bottle,Yeti,0.07903338839983698,6,2.4684112225345958
2024-12-01,yeti_water_bottle,Yeti,0.09116068804374944,6,2.559571910578345
2025-01-01,yeti_water_bottle,Yeti,0.09254030676701618,6,2.6521122173453615
2025-02-01,yeti_water_bottle,Yeti,0.09213255072940167,6,2.744244768074763
2025-03-01,yeti_water_bottle,Yeti,0.0832772590777403,6,2.8275220271525034
2025-04-01,yeti_water_bottle,Yeti,0.08213156477498067,6,2.909653591927484
2025-05-01,yeti_water_bottle,Yeti,0.0785781274176488,6,2.9882317193451327
2025-06-01,yeti_water_bottle,Yeti,0.07454943913075482,6,3.0627811584758877
2025-07-01,yeti_water_bottle,Yeti,0.07388904250511394,6,3.1366702009810017
2025-08-01,yeti_water_bottle,Yeti,0.07694912174009251,6,3.213619322721094
2025-09-01,yeti_water_bottle,Yeti,0.07750406260274018,6,3.2911233853238344
2025-10-01,yeti_water_bottle,Yeti,0.07743778624241118,6,3.3685611715662453
2025-11-01,yeti_water_bottle,Yeti,0.08464300285175368,6,3.453204174417999
2025-12-01,yeti_water_bottle,Yeti,0.09567390165945515,6,3.5488780760774543
2026-01-01,yeti_water_bottle,Yeti,0.09782451658546866,6,3.646702592662923
2026-02-01,yeti_water_bottle,Yeti,0.09159644831234137,6,3.738299040975264
2026-03-01,yeti_water_bottle,Yeti,0.07930365931396637,6,3.8176027002892305
2026-04-01,yeti_water_bottle,Yeti,0.07603636892002184,6,3.8936390692092524
2026-05-01,yeti_water_bottle,Yeti,0.07449916990368581,6,3.968138239112938
2026-06-01,yeti_water_bottle,Yeti,0.07567875511392401,6,4.043816994226862
